Trial ID,Test Method,Item ID,Item Format,Item Brand,Item Name,Item Description Refined,Material Class I,Material Class II,Material Class III,% Residuals (Mass),% Residuals (Area),Technology
CASP005-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP001-01,Bulk Dose,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
IV002-01,Bulk Dose,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,In-Vessel
WR004-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,,Windrow
WR004-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,,Windrow
WR004-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,,Windrow
WR004-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,,Windrow
WR004-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,,Windrow
WR005-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Windrow
WR005-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Windrow
WR005-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.218,0.093,Windrow
WR005-01,Mesh Bag,S,Cold Cup,Brand H,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Windrow
ASP001-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Aerated Static Pile
ASP001-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Aerated Static Pile
ASP001-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Aerated Static Pile
ASP001-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Aerated Static Pile
ASP001-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Aerated Static Pile
CASP004-02,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.247,0.366,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.824,1.0,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.924,1.087,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.1,0.175,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.018,0.037,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.018,0.037,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP001-01,Bulk Dose,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.237,0.366,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.074,0.141,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.027,0.049,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
IV002-01,Bulk Dose,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.004,0.001,In-Vessel
WR004-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.014,,Windrow
WR004-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.013,,Windrow
WR004-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.017,,Windrow
WR004-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.006,,Windrow
WR004-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.055,,Windrow
WR005-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.001,0.002,Windrow
WR005-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Windrow
WR005-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Windrow
WR005-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Windrow
WR005-01,Mesh Bag,D,Spoon,Brand H,"Spoon PLA 6""","Spoon PLA 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Windrow
ASP001-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Aerated Static Pile
ASP001-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Aerated Static Pile
ASP001-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Aerated Static Pile
ASP001-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Aerated Static Pile
ASP001-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Aerated Static Pile
CASP004-02,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.37,0.451,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.319,0.391,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.251,0.301,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.049,0.064,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP001-01,Bulk Dose,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.011,0.014,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.017,0.012,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.066,0.048,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.003,0.003,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Covered or Extended Aerated Static Pile
IV002-01,Bulk Dose,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,In-Vessel
WR004-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.051,,Windrow
WR004-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.077,,Windrow
WR004-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.105,,Windrow
WR004-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.056,,Windrow
WR004-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.252,,Windrow
WR005-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Windrow
WR005-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Windrow
WR005-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Windrow
WR005-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Windrow
WR005-01,Mesh Bag,H,Straw,Brand H,"Straw PHA 8""","Straw PHA 8""",Biopolymer,Rigid Biopolymer (< 0.75mm),PHA,0.0,0.0,Windrow
AD001-01,Mesh Bag,A6,Bowl,BÉSICS®,PLA-lined Paper Bowl 12oz,BÉSICS® 12 oz Soup bowl,Fiber,Lined Fiber,PLA lined Paper,1.1444124897758592,,Unknown
AD001-01,Mesh Bag,A6,Bowl,BÉSICS®,PLA-lined Paper Bowl 12oz,BÉSICS® 12 oz Soup bowl,Fiber,Lined Fiber,PLA lined Paper,0.38270336895573964,,Unknown
