facility_ID,trial_ID,bag_ID,item_ID,trial_stage,mass_resid_%,sa_resid_%,treated_mass_resid_%
1,WR004-01,C-7,15,First Removal,0.0,0.0,
1,WR004-01,C-8,15,First Removal,1.33,1.72,
1,WR004-01,C-8,15,First Removal,1.3,1.72,
1,WR004-01,C-9,15,First Removal,95.07,93.81,
1,WR004-01,C-9,15,First Removal,95.1,93.81,
1,WR004-01,C-1,15,Second Removal,53.19,76.67,
1,WR004-01,C-1,15,Second Removal,53.2,76.67,
1,WR004-01,C-2,15,Second Removal,0.0,0.0,
1,WR004-01,C-2,15,Second Removal,0.0,0.0,
1,WR004-01,C-3,15,Second Removal,57.98,68.74,
1,WR004-01,C-3,15,Second Removal,58.0,68.74,
1,WR004-01,C-4,15,Second Removal,0.0,0.0,
1,WR004-01,C-4,15,Second Removal,0.0,0.0,
1,WR004-01,C-5,15,Second Removal,45.37,53.59,
1,WR004-01,C-5,15,Second Removal,45.4,53.59,
2,CASP005-01,C-1,15,First Removal,0.52,0.78,
2,CASP005-01,C-1,15,First Removal,0.5,0.78,
2,CASP005-01,C-2,15,First Removal,0.0,0.0,
2,CASP005-01,C-2,15,First Removal,0.0,0.0,
2,CASP005-01,C-4,15,First Removal,0.0,0.0,
2,CASP005-01,C-4,15,First Removal,0.0,0.0,
2,CASP005-01,C-5,15,First Removal,0.0,0.0,
2,CASP005-01,C-5,15,First Removal,0.0,0.0,
2,CASP005-01,C-9,15,First Removal,0.0,0.0,
2,CASP005-01,C-9,15,First Removal,0.0,0.0,
2,CASP005-01,C-10,15,Second Removal,0.0,0.0,
2,CASP005-01,C-10,15,Second Removal,0.0,0.0,
2,CASP005-01,C-3,15,Second Removal,0.0,0.0,
2,CASP005-01,C-3,15,Second Removal,0.0,0.0,
2,CASP005-01,C-6,15,Second Removal,0.0,0.0,
2,CASP005-01,C-6,15,Second Removal,0.0,0.0,
2,CASP005-01,C-7,15,Second Removal,0.0,0.0,
2,CASP005-01,C-7,15,Second Removal,0.0,0.0,
2,CASP005-01,C-8,15,Second Removal,0.0,0.0,
2,CASP005-01,C-8,15,Second Removal,0.0,0.0,
5,EASP002-01,C-10,15,First Removal,100.51,110.84,
5,EASP002-01,C-10,15,First Removal,100.5,110.84,
5,EASP002-01,C-3,15,First Removal,8.18,11.83,
5,EASP002-01,C-3,15,First Removal,8.2,11.83,
5,EASP002-01,C-7,15,First Removal,35.52,44.89,
5,EASP002-01,C-7,15,First Removal,35.5,44.89,
5,EASP002-01,C-8,15,First Removal,57.45,75.98,
5,EASP002-01,C-8,15,First Removal,57.5,75.98,
5,EASP002-01,C-9,15,First Removal,73.63,87.2,
5,EASP002-01,C-9,15,First Removal,73.6,87.2,
5,EASP002-01,C-1,15,Second Removal,0.0,0.0,
5,EASP002-01,C-1,15,Second Removal,0.0,0.0,
5,EASP002-01,C-2,15,Second Removal,0.0,0.0,
5,EASP002-01,C-2,15,Second Removal,0.0,0.0,
5,EASP002-01,C-4,15,Second Removal,0.0,0.0,
5,EASP002-01,C-4,15,Second Removal,0.0,0.0,
5,EASP002-01,C-5,15,Second Removal,0.0,0.0,
5,EASP002-01,C-5,15,Second Removal,0.0,0.0,
5,EASP002-01,C-6,15,Second Removal,0.0,0.0,
5,EASP002-01,C-6,15,Second Removal,0.0,0.0,
6,CASP006-01,C-10,15,First Removal,104.39,98.33,
6,CASP006-01,C-10,15,First Removal,104.4,98.33,
6,CASP006-01,C-6,15,First Removal,103.43,99.81,
6,CASP006-01,C-6,15,First Removal,103.4,99.81,
6,CASP006-01,C-7,15,First Removal,74.14,70.32,
6,CASP006-01,C-7,15,First Removal,74.1,70.32,
6,CASP006-01,C-8,15,First Removal,82.43,83.22,
6,CASP006-01,C-8,15,First Removal,82.4,83.22,
6,CASP006-01,C-9,15,First Removal,100.49,97.29,
6,CASP006-01,C-9,15,First Removal,100.5,97.29,
6,CASP006-01,C-1,15,Second Removal,0.0,0.0,
6,CASP006-01,C-1,15,Second Removal,0.0,0.0,
6,CASP006-01,C-2,15,Second Removal,0.0,0.0,
6,CASP006-01,C-2,15,Second Removal,0.0,0.0,
6,CASP006-01,C-3,15,Second Removal,0.0,0.0,
6,CASP006-01,C-3,15,Second Removal,0.0,0.0,
6,CASP006-01,C-4,15,Second Removal,0.0,0.0,
6,CASP006-01,C-4,15,Second Removal,0.0,0.0,
6,CASP006-01,C-5,15,Second Removal,0.0,0.0,
6,CASP006-01,C-5,15,Second Removal,0.0,0.0,
7,CASP004-02,C-10,15,First Removal,0.0,0.0,
7,CASP004-02,C-10,15,First Removal,0.0,0.0,
7,CASP004-02,C-5,15,First Removal,18.17,24.06,
7,CASP004-02,C-5,15,First Removal,18.2,24.06,
7,CASP004-02,C-7,15,First Removal,0.0,0.0,
7,CASP004-02,C-7,15,First Removal,0.0,0.0,
7,CASP004-02,C-8,15,First Removal,14.4,18.36,
7,CASP004-02,C-8,15,First Removal,14.4,18.36,
7,CASP004-02,C-1,15,Second Removal,0.0,0.0,
7,CASP004-02,C-1,15,Second Removal,0.0,0.0,
7,CASP004-02,C-2,15,Second Removal,0.0,0.0,
7,CASP004-02,C-2,15,Second Removal,0.0,0.0,
7,CASP004-02,C-3,15,Second Removal,0.0,0.0,
7,CASP004-02,C-3,15,Second Removal,0.0,0.0,
7,CASP004-02,C-6,15,Second Removal,0.0,0.0,
7,CASP004-02,C-6,15,Second Removal,0.0,0.0,
7,CASP004-02,C-9,15,Second Removal,0.0,0.0,
7,CASP004-02,C-9,15,Second Removal,0.0,0.0,
8,ASP001-01,C-1,15,First Removal,44.37,49.81,
8,ASP001-01,C-1,15,First Removal,44.4,49.81,
8,ASP001-01,C-2,15,First Removal,38.45,44.51,
8,ASP001-01,C-2,15,First Removal,38.5,44.51,
8,ASP001-01,C-3,15,First Removal,57.37,67.35,
8,ASP001-01,C-3,15,First Removal,57.4,67.35,
8,ASP001-01,C-4,15,First Removal,52.72,48.02,
8,ASP001-01,C-4,15,First Removal,52.7,48.02,
8,ASP001-01,C-5,15,First Removal,77.06,82.95,
8,ASP001-01,C-5,15,First Removal,77.1,82.95,
8,ASP001-01,C-10,15,Second Removal,23.41,32.67,
8,ASP001-01,C-10,15,Second Removal,23.4,32.67,
8,ASP001-01,C-6,15,Second Removal,6.67,7.9,
8,ASP001-01,C-6,15,Second Removal,6.7,7.9,
8,ASP001-01,C-7,15,Second Removal,3.63,3.81,
8,ASP001-01,C-7,15,Second Removal,3.6,3.81,
8,ASP001-01,C-8,15,Second Removal,0.0,0.0,
8,ASP001-01,C-8,15,Second Removal,0.0,0.0,
8,ASP001-01,C-9,15,Second Removal,1.02,2.6,
8,ASP001-01,C-9,15,Second Removal,1.0,2.6,
9,EASP003-01,C-1,15,First Removal,0.0,0.0,
9,EASP003-01,C-1,15,First Removal,0.0,0.0,
9,EASP003-01,C-2,15,First Removal,0.0,0.0,
9,EASP003-01,C-2,15,First Removal,0.0,0.0,
9,EASP003-01,C-3,15,First Removal,0.0,0.0,
9,EASP003-01,C-3,15,First Removal,0.0,0.0,
9,EASP003-01,C-4,15,First Removal,0.0,0.0,
9,EASP003-01,C-4,15,First Removal,0.0,0.0,
9,EASP003-01,C-5,15,First Removal,2.48,3.05,
9,EASP003-01,C-5,15,First Removal,2.5,3.05,
9,EASP003-01,C-10,15,Second Removal,0.0,0.0,
9,EASP003-01,C-10,15,Second Removal,0.0,0.0,
9,EASP003-01,C-6,15,Second Removal,0.0,0.0,
9,EASP003-01,C-6,15,Second Removal,0.0,0.0,
9,EASP003-01,C-7,15,Second Removal,0.0,0.0,
9,EASP003-01,C-7,15,Second Removal,0.0,0.0,
9,EASP003-01,C-8,15,Second Removal,0.0,0.0,
9,EASP003-01,C-8,15,Second Removal,0.0,0.0,
9,EASP003-01,C-9,15,Second Removal,0.0,0.0,
9,EASP003-01,C-9,15,Second Removal,0.0,0.0,
10,WR005-01,C-1,15,First Removal,0.0,0.0,
10,WR005-01,C-1,15,First Removal,0.0,0.0,
10,WR005-01,C-3,15,First Removal,97.14,100.97,
10,WR005-01,C-3,15,First Removal,97.1,100.97,
10,WR005-01,C-5,15,First Removal,66.33,71.28,
10,WR005-01,C-5,15,First Removal,66.3,71.28,
10,WR005-01,C-6,15,First Removal,2.24,1.85,
10,WR005-01,C-6,15,First Removal,2.2,1.85,
10,WR005-01,C-7,15,First Removal,1.14,1.91,
10,WR005-01,C-7,15,First Removal,1.1,1.91,
10,WR005-01,C-10,15,Second Removal,0.0,0.0,
10,WR005-01,C-10,15,Second Removal,0.0,0.0,
10,WR005-01,C-2,15,Second Removal,0.0,0.0,
10,WR005-01,C-2,15,Second Removal,0.0,0.0,
10,WR005-01,C-4,15,Second Removal,0.0,0.0,
10,WR005-01,C-4,15,Second Removal,0.0,0.0,
10,WR005-01,C-9,15,Second Removal,0.0,0.0,
10,WR005-01,C-9,15,Second Removal,0.0,0.0,
3,EASP001-01,,15,First Removal,0.0,0.0,
3,EASP001-01,,15,First Removal,0.0,0.0,
3,EASP001-01,,15,Second Removal,0.0,0.0,
3,EASP001-01,,15,Second Removal,0.0,0.0,
4,IV002-01,,15,First Removal,8.16,1.94,
4,IV002-01,,15,First Removal,8.2,1.94,
4,IV002-01,,15,Second Removal,2.89,0.78,
4,IV002-01,,15,Second Removal,2.9,0.78,
1,WR004-01,A-10,19,First Removal,5.9,24.4,
1,WR004-01,A-6,19,First Removal,2.2,7.5,
1,WR004-01,A-7,19,First Removal,1.8,8.0,
1,WR004-01,A-8,19,First Removal,22.0,19.5,
1,WR004-01,A-9,19,First Removal,2.8,11.7,
1,WR004-01,A-1,19,Second Removal,4.2,12.1,
1,WR004-01,A-2,19,Second Removal,1.8,9.3,
1,WR004-01,A-3,19,Second Removal,0.0,0.0,
1,WR004-01,A-4,19,Second Removal,3.0,17.5,
2,CASP005-01,A-2,19,First Removal,1.3,3.9,
2,CASP005-01,A-4,19,First Removal,4.0,11.0,
2,CASP005-01,A-5,19,First Removal,3.3,10.7,
2,CASP005-01,A-7,19,First Removal,0.0,0.0,
2,CASP005-01,A-9,19,First Removal,7.2,6.3,
2,CASP005-01,A-10,19,Second Removal,0.0,0.0,
2,CASP005-01,A-3,19,Second Removal,0.6,2.5,
2,CASP005-01,A-6,19,Second Removal,0.0,0.0,
2,CASP005-01,A-8,19,Second Removal,0.0,0.0,
5,EASP002-01,A-1,19,First Removal,0.1,2.0,
5,EASP002-01,A-10,19,First Removal,5.3,6.0,
5,EASP002-01,A-4,19,First Removal,1.8,9.2,
5,EASP002-01,A-6,19,First Removal,0.5,2.5,
5,EASP002-01,A-8,19,First Removal,0.3,2.2,
5,EASP002-01,A-2,19,Second Removal,1.2,4.5,
5,EASP002-01,A-3,19,Second Removal,2.0,4.1,
5,EASP002-01,A-5,19,Second Removal,0.5,1.4,
5,EASP002-01,A-7,19,Second Removal,0.0,0.0,
5,EASP002-01,A-9,19,Second Removal,0.9,2.8,
6,CASP006-01,A-10,19,First Removal,0.0,0.0,
6,CASP006-01,A-6,19,First Removal,0.8,3.9,
6,CASP006-01,A-7,19,First Removal,1.0,5.6,
6,CASP006-01,A-8,19,First Removal,0.0,0.5,
6,CASP006-01,A-9,19,First Removal,0.5,4.2,
6,CASP006-01,A-1,19,Second Removal,0.0,0.0,
6,CASP006-01,A-2,19,Second Removal,0.0,0.0,
6,CASP006-01,A-4,19,Second Removal,0.0,0.0,
6,CASP006-01,A-5,19,Second Removal,0.0,0.0,
7,CASP004-02,A-1,19,First Removal,47.3,28.1,
7,CASP004-02,A-10,19,First Removal,87.7,71.1,
7,CASP004-02,A-4,19,First Removal,36.9,32.5,
7,CASP004-02,A-5,19,First Removal,58.7,33.1,
7,CASP004-02,A-7,19,First Removal,37.8,22.6,
7,CASP004-02,A-2,19,Second Removal,0.0,0.0,
7,CASP004-02,A-3,19,Second Removal,98.3,62.6,
7,CASP004-02,A-6,19,Second Removal,0.0,0.0,
7,CASP004-02,A-8,19,Second Removal,102.5,45.3,
7,CASP004-02,A-9,19,Second Removal,0.0,0.0,
8,ASP001-01,A-2,19,First Removal,9.4,11.1,
8,ASP001-01,A-3,19,First Removal,9.2,16.1,
8,ASP001-01,A-4,19,First Removal,4.5,16.8,
8,ASP001-01,A-5,19,First Removal,0.0,0.0,
8,ASP001-01,A-10,19,Second Removal,7.4,14.9,
8,ASP001-01,A-6,19,Second Removal,0.0,0.0,
8,ASP001-01,A-7,19,Second Removal,5.4,13.5,
8,ASP001-01,A-8,19,Second Removal,0.0,0.0,
8,ASP001-01,A-9,19,Second Removal,6.7,14.0,
9,EASP003-01,A-10,19,First Removal,0.0,0.6,
9,EASP003-01,A-2,19,First Removal,2.4,8.1,
9,EASP003-01,A-4,19,First Removal,4.9,14.6,
9,EASP003-01,A-6,19,First Removal,0.6,2.0,
9,EASP003-01,A-9,19,First Removal,1.9,6.1,
9,EASP003-01,A-1,19,Second Removal,3.4,15.5,
9,EASP003-01,A-3,19,Second Removal,1.8,6.1,
9,EASP003-01,A-5,19,Second Removal,0.0,0.0,
9,EASP003-01,A-7,19,Second Removal,2.2,5.2,
9,EASP003-01,A-8,19,Second Removal,0.6,1.9,
10,WR005-01,A-2,19,First Removal,6.7,15.0,
10,WR005-01,A-4,19,First Removal,52.5,28.6,
10,WR005-01,A-6,19,First Removal,76.1,32.0,
10,WR005-01,A-7,19,First Removal,2.1,10.0,
10,WR005-01,A-9,19,First Removal,19.8,48.3,
10,WR005-01,A-1,19,Second Removal,0.0,0.0,
10,WR005-01,A-10,19,Second Removal,1.2,5.3,
10,WR005-01,A-3,19,Second Removal,0.0,0.0,
10,WR005-01,A-5,19,Second Removal,0.0,0.0,
10,WR005-01,A-8,19,Second Removal,1.0,4.0,
3,EASP001-01,,19,First Removal,0.6,2.7,
3,EASP001-01,,19,Second Removal,0.0,0.0,
4,IV002-01,,19,First Removal,0.0,0.0,
4,IV002-01,,19,Second Removal,0.0,0.0,
1,WR004-01,A-10,25,First Removal,2.6,3.9,
1,WR004-01,A-6,25,First Removal,17.5,23.7,
1,WR004-01,A-7,25,First Removal,1.3,1.5,
1,WR004-01,A-8,25,First Removal,42.4,62.0,
1,WR004-01,A-9,25,First Removal,1.5,2.0,
1,WR004-01,A-1,25,Second Removal,1.4,2.0,
1,WR004-01,A-2,25,Second Removal,1.3,2.0,
1,WR004-01,A-3,25,Second Removal,1.7,2.7,
1,WR004-01,A-4,25,Second Removal,0.6,0.8,
1,WR004-01,A-5,25,Second Removal,5.5,7.5,
2,CASP005-01,A-2,25,First Removal,1.1,1.9,
2,CASP005-01,A-4,25,First Removal,5.1,6.5,
2,CASP005-01,A-5,25,First Removal,6.9,10.6,
2,CASP005-01,A-7,25,First Removal,3.6,6.2,
2,CASP005-01,A-9,25,First Removal,4.8,6.4,
2,CASP005-01,A-10,25,Second Removal,0.0,0.0,
2,CASP005-01,A-6,25,Second Removal,0.0,0.0,
2,CASP005-01,A-8,25,Second Removal,0.0,0.0,
5,EASP002-01,A-1,25,First Removal,0.8,1.3,
5,EASP002-01,A-10,25,First Removal,8.0,11.4,
5,EASP002-01,A-4,25,First Removal,1.9,2.8,
5,EASP002-01,A-6,25,First Removal,2.3,3.1,
5,EASP002-01,A-8,25,First Removal,0.5,0.7,
5,EASP002-01,A-2,25,Second Removal,0.0,0.0,
5,EASP002-01,A-5,25,Second Removal,0.0,0.0,
5,EASP002-01,A-7,25,Second Removal,0.0,0.0,
5,EASP002-01,A-9,25,Second Removal,0.0,0.0,
6,CASP006-01,A-10,25,First Removal,0.4,0.4,
6,CASP006-01,A-6,25,First Removal,0.0,0.0,
6,CASP006-01,A-7,25,First Removal,12.5,17.5,
6,CASP006-01,A-8,25,First Removal,0.0,0.0,
6,CASP006-01,A-9,25,First Removal,3.2,4.7,
6,CASP006-01,A-1,25,Second Removal,0.0,0.0,
6,CASP006-01,A-2,25,Second Removal,0.0,0.0,
6,CASP006-01,A-4,25,Second Removal,1.8,3.7,
6,CASP006-01,A-5,25,Second Removal,0.0,0.0,
7,CASP004-02,A-1,25,First Removal,80.8,99.8,
7,CASP004-02,A-10,25,First Removal,100.1,105.2,
7,CASP004-02,A-4,25,First Removal,29.9,42.6,
7,CASP004-02,A-5,25,First Removal,81.4,98.8,
7,CASP004-02,A-7,25,First Removal,77.4,95.0,
7,CASP004-02,A-2,25,Second Removal,24.7,36.6,
7,CASP004-02,A-3,25,Second Removal,82.4,100.0,
7,CASP004-02,A-6,25,Second Removal,0.0,0.0,
7,CASP004-02,A-8,25,Second Removal,92.4,108.7,
7,CASP004-02,A-9,25,Second Removal,10.0,17.5,
8,ASP001-01,A-1,25,First Removal,10.5,13.8,
8,ASP001-01,A-2,25,First Removal,18.8,25.3,
8,ASP001-01,A-3,25,First Removal,7.6,10.1,
8,ASP001-01,A-4,25,First Removal,15.9,23.6,
8,ASP001-01,A-5,25,First Removal,6.9,8.9,
8,ASP001-01,A-10,25,Second Removal,0.0,0.0,
8,ASP001-01,A-6,25,Second Removal,0.0,0.0,
8,ASP001-01,A-7,25,Second Removal,0.0,0.0,
8,ASP001-01,A-8,25,Second Removal,0.0,0.0,
8,ASP001-01,A-9,25,Second Removal,0.0,0.0,
9,EASP003-01,A-10,25,First Removal,1.4,2.2,
9,EASP003-01,A-2,25,First Removal,2.8,4.0,
9,EASP003-01,A-4,25,First Removal,5.9,7.8,
9,EASP003-01,A-6,25,First Removal,26.7,35.9,
9,EASP003-01,A-9,25,First Removal,36.7,53.2,
9,EASP003-01,A-1,25,Second Removal,23.7,36.6,
9,EASP003-01,A-3,25,Second Removal,7.4,14.1,
9,EASP003-01,A-5,25,Second Removal,0.0,0.0,
9,EASP003-01,A-7,25,Second Removal,2.7,4.9,
9,EASP003-01,A-8,25,Second Removal,0.0,0.0,
10,WR005-01,A-2,25,First Removal,2.3,5.1,
10,WR005-01,A-4,25,First Removal,67.3,92.3,
10,WR005-01,A-6,25,First Removal,41.2,61.7,
10,WR005-01,A-7,25,First Removal,0.0,28.4,
10,WR005-01,A-1,25,Second Removal,0.1,0.2,
10,WR005-01,A-10,25,Second Removal,0.0,0.0,
10,WR005-01,A-3,25,Second Removal,0.0,0.0,
10,WR005-01,A-5,25,Second Removal,0.0,0.0,
10,WR005-01,A-8,25,Second Removal,0.0,0.0,
3,EASP001-01,,25,First Removal,2.6,1.6,
3,EASP001-01,,25,Second Removal,0.0,0.0,
4,IV002-01,,25,First Removal,3.6,3.2,
4,IV002-01,,25,Second Removal,0.4,0.1,
1,WR004-01,A-10,26,First Removal,23.1,28.2,
1,WR004-01,A-6,26,First Removal,44.3,42.9,
1,WR004-01,A-7,26,First Removal,9.6,7.3,
1,WR004-01,A-8,26,First Removal,85.9,68.7,
1,WR004-01,A-9,26,First Removal,7.5,7.2,
1,WR004-01,A-1,26,Second Removal,5.1,5.5,
1,WR004-01,A-2,26,Second Removal,7.7,9.2,
1,WR004-01,A-3,26,Second Removal,10.5,11.8,
1,WR004-01,A-4,26,Second Removal,5.6,4.8,
1,WR004-01,A-5,26,Second Removal,25.2,31.8,
2,CASP005-01,A-2,26,First Removal,0.0,0.0,
2,CASP005-01,A-4,26,First Removal,1.3,1.9,
2,CASP005-01,A-5,26,First Removal,1.3,2.5,
2,CASP005-01,A-7,26,First Removal,0.3,0.4,
2,CASP005-01,A-9,26,First Removal,0.5,0.6,
2,CASP005-01,A-10,26,Second Removal,0.0,0.0,
2,CASP005-01,A-3,26,Second Removal,0.0,0.0,
2,CASP005-01,A-6,26,Second Removal,0.0,0.0,
2,CASP005-01,A-8,26,Second Removal,0.0,0.0,
5,EASP002-01,A-1,26,First Removal,0.0,0.1,
5,EASP002-01,A-10,26,First Removal,0.2,0.4,
5,EASP002-01,A-4,26,First Removal,0.0,0.0,
5,EASP002-01,A-6,26,First Removal,0.0,0.0,
5,EASP002-01,A-8,26,First Removal,0.3,0.3,
5,EASP002-01,A-2,26,Second Removal,1.1,1.4,
5,EASP002-01,A-3,26,Second Removal,1.7,1.2,
5,EASP002-01,A-5,26,Second Removal,0.0,0.0,
5,EASP002-01,A-7,26,Second Removal,0.0,0.0,
5,EASP002-01,A-9,26,Second Removal,0.0,0.0,
6,CASP006-01,A-10,26,First Removal,0.0,0.0,
6,CASP006-01,A-6,26,First Removal,0.0,0.0,
6,CASP006-01,A-7,26,First Removal,15.4,14.5,
6,CASP006-01,A-8,26,First Removal,0.0,0.0,
6,CASP006-01,A-9,26,First Removal,0.7,0.7,
6,CASP006-01,A-1,26,Second Removal,0.0,0.0,
6,CASP006-01,A-2,26,Second Removal,0.0,0.0,
6,CASP006-01,A-4,26,Second Removal,0.0,0.0,
6,CASP006-01,A-5,26,Second Removal,0.0,0.0,
7,CASP004-02,A-1,26,First Removal,55.3,57.5,
7,CASP004-02,A-10,26,First Removal,78.1,73.3,
7,CASP004-02,A-4,26,First Removal,44.2,45.1,
7,CASP004-02,A-5,26,First Removal,61.6,69.2,
7,CASP004-02,A-7,26,First Removal,82.4,89.4,
7,CASP004-02,A-2,26,Second Removal,37.0,45.1,
7,CASP004-02,A-3,26,Second Removal,31.9,39.1,
7,CASP004-02,A-6,26,Second Removal,0.0,0.0,
7,CASP004-02,A-8,26,Second Removal,25.1,30.1,
7,CASP004-02,A-9,26,Second Removal,4.9,6.4,
8,ASP001-01,A-1,26,First Removal,0.0,0.0,
8,ASP001-01,A-2,26,First Removal,0.0,0.0,
8,ASP001-01,A-3,26,First Removal,0.0,0.0,
8,ASP001-01,A-4,26,First Removal,0.0,0.0,
8,ASP001-01,A-5,26,First Removal,0.0,0.0,
8,ASP001-01,A-10,26,Second Removal,0.0,0.0,
8,ASP001-01,A-6,26,Second Removal,0.0,0.0,
8,ASP001-01,A-7,26,Second Removal,0.0,0.0,
8,ASP001-01,A-8,26,Second Removal,0.0,0.0,
8,ASP001-01,A-9,26,Second Removal,0.0,0.0,
9,EASP003-01,A-10,26,First Removal,0.0,0.0,
9,EASP003-01,A-2,26,First Removal,2.2,2.9,
9,EASP003-01,A-4,26,First Removal,0.0,0.0,
9,EASP003-01,A-6,26,First Removal,5.3,8.2,
9,EASP003-01,A-9,26,First Removal,4.8,5.8,
9,EASP003-01,A-1,26,Second Removal,6.6,4.8,
9,EASP003-01,A-3,26,Second Removal,0.0,0.0,
9,EASP003-01,A-5,26,Second Removal,0.3,0.3,
9,EASP003-01,A-7,26,Second Removal,0.0,0.0,
9,EASP003-01,A-8,26,Second Removal,0.0,0.0,
10,WR005-01,A-2,26,First Removal,0.0,0.0,
10,WR005-01,A-4,26,First Removal,5.6,5.8,
10,WR005-01,A-6,26,First Removal,37.8,35.2,
10,WR005-01,A-7,26,First Removal,0.0,0.0,
10,WR005-01,A-9,26,First Removal,0.0,0.0,
10,WR005-01,A-1,26,Second Removal,0.0,0.0,
10,WR005-01,A-10,26,Second Removal,0.0,0.0,
10,WR005-01,A-3,26,Second Removal,0.0,0.0,
10,WR005-01,A-5,26,Second Removal,0.0,0.0,
10,WR005-01,A-8,26,Second Removal,0.0,0.0,
3,EASP001-01,,26,First Removal,0.9,0.3,
3,EASP001-01,,26,Second Removal,0.0,0.0,
4,IV002-01,,26,First Removal,11.6,3.6,
4,IV002-01,,26,Second Removal,0.0,0.0,
1,WR004-01,A-10,44,First Removal,90.9,75.5,
1,WR004-01,A-6,44,First Removal,78.0,70.0,
1,WR004-01,A-7,44,First Removal,97.2,87.7,
1,WR004-01,A-8,44,First Removal,89.7,73.1,
1,WR004-01,A-1,44,Second Removal,103.9,59.0,
1,WR004-01,A-2,44,Second Removal,95.3,63.0,
1,WR004-01,A-3,44,Second Removal,109.2,73.9,
1,WR004-01,A-4,44,Second Removal,70.3,53.6,
1,WR004-01,A-5,44,Second Removal,61.2,52.1,
2,CASP005-01,A-2,44,First Removal,145.6,73.9,
2,CASP005-01,A-4,44,First Removal,116.8,80.7,
2,CASP005-01,A-5,44,First Removal,119.3,75.1,
2,CASP005-01,A-7,44,First Removal,95.1,67.7,
2,CASP005-01,A-9,44,First Removal,112.0,70.7,
2,CASP005-01,A-10,44,Second Removal,88.2,57.3,
2,CASP005-01,A-3,44,Second Removal,124.9,66.8,
2,CASP005-01,A-6,44,Second Removal,111.2,64.6,
2,CASP005-01,A-8,44,Second Removal,99.5,63.8,
5,EASP002-01,A-1,44,First Removal,115.0,83.1,
5,EASP002-01,A-10,44,First Removal,105.8,71.2,
5,EASP002-01,A-4,44,First Removal,106.9,78.5,
5,EASP002-01,A-6,44,First Removal,115.4,84.8,
5,EASP002-01,A-8,44,First Removal,91.1,65.9,
5,EASP002-01,A-2,44,Second Removal,37.2,20.8,
5,EASP002-01,A-3,44,Second Removal,73.9,37.6,
5,EASP002-01,A-5,44,Second Removal,68.3,43.8,
5,EASP002-01,A-7,44,Second Removal,26.9,13.8,
5,EASP002-01,A-9,44,Second Removal,4.3,3.9,
6,CASP006-01,A-10,44,First Removal,130.0,84.1,
6,CASP006-01,A-6,44,First Removal,119.2,70.3,
6,CASP006-01,A-7,44,First Removal,162.8,85.6,
6,CASP006-01,A-8,44,First Removal,117.8,80.9,
6,CASP006-01,A-9,44,First Removal,132.5,85.5,
6,CASP006-01,A-1,44,Second Removal,150.0,81.4,
6,CASP006-01,A-2,44,Second Removal,48.8,34.4,
6,CASP006-01,A-4,44,Second Removal,114.6,70.5,
6,CASP006-01,A-5,44,Second Removal,0.0,0.0,
7,CASP004-02,A-1,44,First Removal,37.2,31.7,
7,CASP004-02,A-10,44,First Removal,66.8,62.0,
7,CASP004-02,A-4,44,First Removal,52.7,43.7,
7,CASP004-02,A-5,44,First Removal,88.6,84.0,
7,CASP004-02,A-7,44,First Removal,91.5,71.9,
7,CASP004-02,A-2,44,Second Removal,17.2,17.5,
7,CASP004-02,A-3,44,Second Removal,67.3,57.8,
7,CASP004-02,A-6,44,Second Removal,46.1,41.0,
7,CASP004-02,A-8,44,Second Removal,25.4,19.9,
7,CASP004-02,A-9,44,Second Removal,50.0,33.5,
8,ASP001-01,A-1,44,First Removal,121.2,91.9,
8,ASP001-01,A-2,44,First Removal,124.0,89.0,
8,ASP001-01,A-3,44,First Removal,91.3,79.5,
8,ASP001-01,A-4,44,First Removal,121.9,89.6,
8,ASP001-01,A-5,44,First Removal,124.9,80.8,
8,ASP001-01,A-10,44,Second Removal,113.2,82.8,
8,ASP001-01,A-6,44,Second Removal,111.2,74.4,
8,ASP001-01,A-7,44,Second Removal,108.5,78.6,
8,ASP001-01,A-8,44,Second Removal,112.3,78.6,
8,ASP001-01,A-9,44,Second Removal,113.6,81.4,
9,EASP003-01,A-10,44,First Removal,97.8,72.7,
9,EASP003-01,A-2,44,First Removal,76.9,63.5,
9,EASP003-01,A-6,44,First Removal,99.4,75.7,
9,EASP003-01,A-9,44,First Removal,109.8,73.4,
9,EASP003-01,A-1,44,Second Removal,109.0,80.9,
9,EASP003-01,A-3,44,Second Removal,113.1,77.2,
9,EASP003-01,A-5,44,Second Removal,113.3,75.2,
9,EASP003-01,A-7,44,Second Removal,109.0,75.2,
9,EASP003-01,A-8,44,Second Removal,108.0,86.6,
10,WR005-01,A-2,44,First Removal,91.8,64.6,
10,WR005-01,A-4,44,First Removal,4.9,4.6,
10,WR005-01,A-6,44,First Removal,42.4,30.4,
10,WR005-01,A-7,44,First Removal,0.0,0.0,
10,WR005-01,A-9,44,First Removal,87.2,69.9,
10,WR005-01,A-1,44,Second Removal,0.0,0.0,
10,WR005-01,A-10,44,Second Removal,4.1,3.2,
10,WR005-01,A-3,44,Second Removal,0.0,0.0,
10,WR005-01,A-8,44,Second Removal,25.0,14.9,
3,EASP001-01,,44,First Removal,28.7,6.9,
3,EASP001-01,,44,Second Removal,22.8,4.4,
4,IV002-01,,44,First Removal,0.0,0.0,
4,IV002-01,,44,Second Removal,0.0,0.0,
